id,loan_id,due_date,paid_date,expected_amount,paid_amount,payment_status,days_overdue
2095,112,2024-12-14,2024-12-14,123454.6,123454.6,paid,0
2096,112,2024-12-21,2024-12-21,123454.6,123454.6,paid,0
2097,112,2024-12-28,2024-12-28,123454.6,123454.6,paid,0
2098,112,2025-01-04,2025-01-04,123454.6,123454.6,paid,0
2099,112,2025-01-11,2025-01-11,123454.6,123454.6,paid,0
2100,112,2025-01-18,2025-01-22,123454.6,123454.6,late,4
2101,112,2025-01-25,2025-01-25,123454.6,123454.6,paid,0
2102,112,2025-02-01,2025-02-01,123454.6,123454.6,paid,0
2103,112,2025-02-08,2025-02-08,123454.6,123454.6,paid,0
2104,112,2025-02-15,2025-02-22,123454.6,123454.6,late,7
2105,112,2025-02-22,2025-02-22,123454.6,123454.6,paid,0
2106,112,2025-03-01,2025-03-01,123454.6,123454.6,paid,0
2107,112,2025-03-08,2025-03-08,123454.6,123454.6,paid,0
2108,112,2025-03-15,2025-03-15,123454.6,123454.6,paid,0
2109,112,2025-03-22,2025-03-30,123454.6,123454.6,late,8
2110,112,2025-03-29,2025-03-29,123454.6,123454.6,paid,0
2111,112,2025-04-05,2025-04-05,123454.6,123454.6,paid,0
2112,112,2025-04-12,2025-04-21,123454.6,123454.6,late,9
2113,113,2025-10-22,,87206.85,67037.77,partial,5
2114,113,2025-10-29,2025-10-29,87206.85,87206.85,paid,0
2115,113,2025-11-05,2025-11-05,87206.85,87206.85,paid,0
2116,113,2025-11-12,2025-11-12,87206.85,87206.85,paid,0
2117,113,2025-11-19,2025-11-19,87206.85,87206.85,paid,0
2118,114,2024-03-09,2024-03-09,239888.15,239888.15,paid,0
2119,114,2024-03-16,2024-03-19,239888.15,239888.15,late,3
2120,114,2024-03-23,2024-03-23,239888.15,239888.15,paid,0
2121,114,2024-03-30,2024-03-30,239888.15,239888.15,paid,0
2122,114,2024-04-06,2024-04-11,239888.15,239888.15,late,5
2123,114,2024-04-13,2024-04-13,239888.15,239888.15,paid,0
2124,114,2024-04-20,2024-04-23,239888.15,239888.15,late,3
2125,114,2024-04-27,2024-04-27,239888.15,239888.15,paid,0
2126,114,2024-05-04,2024-05-04,239888.15,239888.15,paid,0
2127,114,2024-05-11,2024-05-11,239888.15,239888.15,paid,0
2128,114,2024-05-18,2024-05-26,239888.15,239888.15,late,8
2129,114,2024-05-25,2024-05-25,239888.15,239888.15,paid,0
2130,114,2024-06-01,2024-06-01,239888.15,239888.15,paid,0
2131,114,2024-06-08,2024-06-08,239888.15,239888.15,paid,0
2132,114,2024-06-15,2024-06-15,239888.15,239888.15,paid,0
2133,114,2024-06-22,2024-07-01,239888.15,239888.15,late,9
2134,114,2024-06-29,2024-06-29,239888.15,239888.15,paid,0
2135,114,2024-07-06,2024-07-13,239888.15,239888.15,late,7
2136,114,2024-07-13,2024-07-22,239888.15,239888.15,late,9
2137,114,2024-07-20,2024-07-20,239888.15,239888.15,paid,0
2138,115,2025-06-29,2025-06-29,260203.54,260203.54,paid,0
2139,115,2025-07-06,2025-07-13,260203.54,260203.54,late,7
2140,115,2025-07-13,2025-07-17,260203.54,260203.54,late,4
2141,115,2025-07-20,2025-07-20,260203.54,260203.54,paid,0
2142,115,2025-07-27,2025-07-27,260203.54,260203.54,paid,0
2143,115,2025-08-03,2025-08-08,260203.54,260203.54,late,5
2144,115,2025-08-10,2025-08-14,260203.54,260203.54,late,4
2145,115,2025-08-17,2025-08-27,260203.54,260203.54,late,10
2146,115,2025-08-24,2025-08-24,260203.54,260203.54,paid,0
2147,115,2025-08-31,2025-08-31,260203.54,260203.54,paid,0
2148,115,2025-09-07,2025-09-07,260203.54,260203.54,paid,0
2149,115,2025-09-14,2025-09-14,260203.54,260203.54,paid,0
2150,115,2025-09-21,2025-09-21,260203.54,260203.54,paid,0
2151,115,2025-09-28,2025-09-28,260203.54,260203.54,paid,0
2152,115,2025-10-05,2025-10-05,260203.54,260203.54,paid,0
2153,115,2025-10-12,2025-10-12,260203.54,260203.54,paid,0
2154,115,2025-10-19,2025-10-19,260203.54,260203.54,paid,0
2155,115,2025-10-26,2025-11-05,260203.54,260203.54,late,10
2156,115,2025-11-02,2025-11-11,260203.54,260203.54,late,9
2157,115,2025-11-09,2025-11-09,260203.54,260203.54,paid,0
2158,115,2025-11-16,2025-11-16,260203.54,260203.54,paid,0
2159,116,2024-05-29,2024-05-29,226105.8,226105.8,paid,0
2160,116,2024-06-05,2024-06-05,226105.8,226105.8,paid,0
2161,116,2024-06-12,2024-06-20,226105.8,226105.8,late,8
2162,116,2024-06-19,2024-06-19,226105.8,226105.8,paid,0
2163,116,2024-06-26,,226105.8,117887.13,partial,5
2164,116,2024-07-03,2024-07-03,226105.8,226105.8,paid,0
2165,116,2024-07-10,2024-07-10,226105.8,226105.8,paid,0
2166,116,2024-07-17,2024-07-17,226105.8,226105.8,paid,0
2167,116,2024-07-24,2024-07-29,226105.8,226105.8,late,5
2168,116,2024-07-31,2024-08-08,226105.8,226105.8,late,8
2169,116,2024-08-07,2024-08-07,226105.8,226105.8,paid,0
2170,116,2024-08-14,2024-08-19,226105.8,226105.8,late,5
2171,116,2024-08-21,2024-08-21,226105.8,226105.8,paid,0
2172,116,2024-08-28,2024-08-28,226105.8,226105.8,paid,0
2173,116,2024-09-04,2024-09-04,226105.8,226105.8,paid,0
2174,116,2024-09-11,2024-09-11,226105.8,226105.8,paid,0
2175,116,2024-09-18,2024-09-18,226105.8,226105.8,paid,0
2176,116,2024-09-25,2024-09-25,226105.8,226105.8,paid,0
2177,116,2024-10-02,2024-10-02,226105.8,226105.8,paid,0
2178,116,2024-10-09,2024-10-09,226105.8,226105.8,paid,0
2179,117,2024-11-05,2024-11-05,307812.4,307812.4,paid,0
2180,117,2024-11-12,2024-11-12,307812.4,307812.4,paid,0
2181,117,2024-11-19,2024-11-19,307812.4,307812.4,paid,0
2182,117,2024-11-26,2024-12-02,307812.4,307812.4,late,6
2183,117,2024-12-03,2024-12-03,307812.4,307812.4,paid,0
2184,117,2024-12-10,2024-12-16,307812.4,307812.4,late,6
2185,117,2024-12-17,2024-12-17,307812.4,307812.4,paid,0
2186,117,2024-12-24,2024-12-28,307812.4,307812.4,late,4
2187,117,2024-12-31,2024-12-31,307812.4,307812.4,paid,0
2188,117,2025-01-07,2025-01-07,307812.4,307812.4,paid,0
2189,117,2025-01-14,2025-01-14,307812.4,307812.4,paid,0
2190,117,2025-01-21,2025-01-21,307812.4,307812.4,paid,0
2191,117,2025-01-28,2025-01-28,307812.4,307812.4,paid,0
2192,117,2025-02-04,2025-02-11,307812.4,307812.4,late,7
2193,117,2025-02-11,2025-02-11,307812.4,307812.4,paid,0
2194,117,2025-02-18,2025-02-18,307812.4,307812.4,paid,0
2195,117,2025-02-25,2025-02-25,307812.4,307812.4,paid,0
2196,117,2025-03-04,2025-03-04,307812.4,307812.4,paid,0
2197,117,2025-03-11,2025-03-11,307812.4,307812.4,paid,0
2198,117,2025-03-18,2025-03-21,307812.4,307812.4,late,3
2199,118,2024-04-16,,424146.44,322373.95,partial,7
2200,118,2024-04-23,2024-04-23,424146.44,424146.44,paid,0
2201,118,2024-04-30,2024-04-30,424146.44,424146.44,paid,0
2202,118,2024-05-07,2024-05-07,424146.44,424146.44,paid,0
2203,118,2024-05-14,2024-05-14,424146.44,424146.44,paid,0
2204,118,2024-05-21,2024-05-21,424146.44,424146.44,paid,0
2205,118,2024-05-28,2024-05-28,424146.44,424146.44,paid,0
2206,118,2024-06-04,2024-06-07,424146.44,424146.44,late,3
2207,118,2024-06-11,2024-06-15,424146.44,424146.44,late,4
2208,118,2024-06-18,2024-06-18,424146.44,424146.44,paid,0
2209,118,2024-06-25,2024-06-25,424146.44,424146.44,paid,0
2210,118,2024-07-02,2024-07-02,424146.44,424146.44,paid,0
2211,118,2024-07-09,2024-07-16,424146.44,424146.44,late,7
2212,118,2024-07-16,2024-07-26,424146.44,424146.44,late,10
2213,118,2024-07-23,2024-07-26,424146.44,424146.44,late,3
2214,118,2024-07-30,2024-08-03,424146.44,424146.44,late,4
2215,119,2024-08-05,2024-08-05,190271.5,190271.5,paid,0
2216,119,2024-08-12,2024-08-12,190271.5,190271.5,paid,0
2217,119,2024-08-19,2024-08-19,190271.5,190271.5,paid,0
2218,119,2024-08-26,2024-08-29,190271.5,190271.5,late,3
2219,119,2024-09-02,2024-09-02,190271.5,190271.5,paid,0
2220,119,2024-09-09,2024-09-09,190271.5,190271.5,paid,0
2221,119,2024-09-16,2024-09-25,190271.5,190271.5,late,9
2222,119,2024-09-23,2024-09-23,190271.5,190271.5,paid,0
2223,119,2024-09-30,2024-10-10,190271.5,190271.5,late,10
2224,119,2024-10-07,2024-10-07,190271.5,190271.5,paid,0
2225,119,2024-10-14,2024-10-14,190271.5,190271.5,paid,0
2226,119,2024-10-21,2024-10-21,190271.5,190271.5,paid,0
2227,119,2024-10-28,2024-10-28,190271.5,190271.5,paid,0
2228,119,2024-11-04,2024-11-10,190271.5,190271.5,late,6
2229,119,2024-11-11,2024-11-11,190271.5,190271.5,paid,0
2230,119,2024-11-18,2024-11-18,190271.5,190271.5,paid,0
2231,119,2024-11-25,2024-11-25,190271.5,190271.5,paid,0
2232,119,2024-12-02,2024-12-02,190271.5,190271.5,paid,0
2233,119,2024-12-09,2024-12-18,190271.5,190271.5,late,9
2234,119,2024-12-16,2024-12-21,190271.5,190271.5,late,5
2235,120,2024-02-27,2024-02-27,89224.12,89224.12,paid,0
2236,120,2024-03-05,2024-03-05,89224.12,89224.12,paid,0
2237,120,2024-03-12,2024-03-21,89224.12,89224.12,late,9
2238,120,2024-03-19,2024-03-19,89224.12,89224.12,paid,0
2239,120,2024-03-26,2024-03-26,89224.12,89224.12,paid,0
2240,120,2024-04-02,2024-04-11,89224.12,89224.12,late,9
2241,120,2024-04-09,2024-04-19,89224.12,89224.12,late,10
2242,120,2024-04-16,2024-04-16,89224.12,89224.12,paid,0
2243,120,2024-04-23,2024-04-30,89224.12,89224.12,late,7
2244,120,2024-04-30,2024-04-30,89224.12,89224.12,paid,0
2245,120,2024-05-07,2024-05-07,89224.12,89224.12,paid,0
2246,120,2024-05-14,2024-05-14,89224.12,89224.12,paid,0
2247,120,2024-05-21,2024-05-21,89224.12,89224.12,paid,0
2248,120,2024-05-28,2024-06-01,89224.12,89224.12,late,4
2249,120,2024-06-04,2024-06-04,89224.12,89224.12,paid,0
2250,120,2024-06-11,2024-06-11,89224.12,89224.12,paid,0
2251,120,2024-06-18,2024-06-18,89224.12,89224.12,paid,0
2252,120,2024-06-25,2024-06-25,89224.12,89224.12,paid,0
2253,120,2024-07-02,2024-07-08,89224.12,89224.12,late,6
2254,120,2024-07-09,2024-07-09,89224.12,89224.12,paid,0
2255,120,2024-07-16,2024-07-16,89224.12,89224.12,paid,0
2256,120,2024-07-23,2024-07-23,89224.12,89224.12,paid,0
2257,120,2024-07-30,2024-07-30,89224.12,89224.12,paid,0
2258,120,2024-08-06,2024-08-06,89224.12,89224.12,paid,0
2259,121,2025-07-18,2025-07-18,206323.62,206323.62,paid,0
2260,121,2025-07-25,2025-07-25,206323.62,206323.62,paid,0
2261,121,2025-08-01,2025-08-01,206323.62,206323.62,paid,0
2262,121,2025-08-08,2025-08-08,206323.62,206323.62,paid,0
2263,121,2025-08-15,2025-08-18,206323.62,206323.62,late,3
2264,121,2025-08-22,2025-08-22,206323.62,206323.62,paid,0
2265,121,2025-08-29,2025-08-29,206323.62,206323.62,paid,0
2266,121,2025-09-05,2025-09-12,206323.62,206323.62,late,7
2267,121,2025-09-12,2025-09-12,206323.62,206323.62,paid,0
2268,121,2025-09-19,2025-09-19,206323.62,206323.62,paid,0
2269,121,2025-09-26,2025-09-26,206323.62,206323.62,paid,0
2270,121,2025-10-03,2025-10-03,206323.62,206323.62,paid,0
2271,121,2025-10-10,2025-10-10,206323.62,206323.62,paid,0
2272,121,2025-10-17,2025-10-17,206323.62,206323.62,paid,0
2273,121,2025-10-24,2025-10-24,206323.62,206323.62,paid,0
2274,121,2025-10-31,2025-10-31,206323.62,206323.62,paid,0
2275,122,2024-06-26,2024-06-26,440298.0,440298.0,paid,0
2276,122,2024-07-03,2024-07-03,440298.0,440298.0,paid,0
2277,122,2024-07-10,2024-07-10,440298.0,440298.0,paid,0
2278,122,2024-07-17,2024-07-17,440298.0,440298.0,paid,0
2279,122,2024-07-24,2024-07-24,440298.0,440298.0,paid,0
2280,122,2024-07-31,2024-07-31,440298.0,440298.0,paid,0
2281,122,2024-08-07,2024-08-07,440298.0,440298.0,paid,0
2282,122,2024-08-14,2024-08-14,440298.0,440298.0,paid,0
2283,122,2024-08-21,2024-08-25,440298.0,440298.0,late,4
2284,122,2024-08-28,2024-08-28,440298.0,440298.0,paid,0
2285,122,2024-09-04,2024-09-04,440298.0,440298.0,paid,0
2286,122,2024-09-11,2024-09-11,440298.0,440298.0,paid,0
2287,122,2024-09-18,2024-09-18,440298.0,440298.0,paid,0
2288,122,2024-09-25,2024-09-25,440298.0,440298.0,paid,0
2289,122,2024-10-02,,440298.0,302532.2,partial,10
2290,122,2024-10-09,2024-10-09,440298.0,440298.0,paid,0
2291,123,2024-01-01,2024-01-01,136906.19,136906.19,paid,0
2292,123,2024-01-08,2024-01-08,136906.19,136906.19,paid,0
2293,123,2024-01-15,2024-01-15,136906.19,136906.19,paid,0
2294,123,2024-01-22,2024-01-22,136906.19,136906.19,paid,0
2295,123,2024-01-29,,136906.19,90224.0,partial,9
2296,123,2024-02-05,,136906.19,82880.48,partial,9
2297,123,2024-02-12,2024-02-12,136906.19,136906.19,paid,0
2298,123,2024-02-19,2024-02-19,136906.19,136906.19,paid,0
2299,123,2024-02-26,2024-02-26,136906.19,136906.19,paid,0
2300,123,2024-03-04,2024-03-04,136906.19,136906.19,paid,0
2301,123,2024-03-11,2024-03-18,136906.19,136906.19,late,7
2302,123,2024-03-18,2024-03-18,136906.19,136906.19,paid,0
2303,123,2024-03-25,2024-04-01,136906.19,136906.19,late,7
2304,123,2024-04-01,2024-04-10,136906.19,136906.19,late,9
2305,123,2024-04-08,2024-04-08,136906.19,136906.19,paid,0
2306,123,2024-04-15,2024-04-24,136906.19,136906.19,late,9
2307,124,2024-01-22,2024-01-22,418615.1,418615.1,paid,0
2308,124,2024-01-29,2024-01-29,418615.1,418615.1,paid,0
2309,124,2024-02-05,2024-02-12,418615.1,418615.1,late,7
2310,124,2024-02-12,2024-02-12,418615.1,418615.1,paid,0
2311,124,2024-02-19,2024-02-19,418615.1,418615.1,paid,0
2312,124,2024-02-26,2024-02-29,418615.1,418615.1,late,3
2313,124,2024-03-04,2024-03-11,418615.1,418615.1,late,7
2314,124,2024-03-11,2024-03-11,418615.1,418615.1,paid,0
2315,124,2024-03-18,2024-03-18,418615.1,418615.1,paid,0
2316,124,2024-03-25,2024-03-25,418615.1,418615.1,paid,0
2317,124,2024-04-01,2024-04-10,418615.1,418615.1,late,9
2318,124,2024-04-08,2024-04-08,418615.1,418615.1,paid,0
2319,124,2024-04-15,2024-04-15,418615.1,418615.1,paid,0
2320,124,2024-04-22,2024-04-22,418615.1,418615.1,paid,0
2321,124,2024-04-29,2024-05-07,418615.1,418615.1,late,8
2322,124,2024-05-06,2024-05-06,418615.1,418615.1,paid,0
2323,124,2024-05-13,,418615.1,357100.98,partial,7
2324,124,2024-05-20,2024-05-20,418615.1,418615.1,paid,0
2325,124,2024-05-27,2024-05-27,418615.1,418615.1,paid,0
2326,124,2024-06-03,2024-06-03,418615.1,418615.1,paid,0
2327,125,2024-12-13,2024-12-20,119421.85,119421.85,late,7
2328,125,2024-12-20,2024-12-20,119421.85,119421.85,paid,0
2329,125,2024-12-27,2024-12-27,119421.85,119421.85,paid,0
2330,125,2025-01-03,2025-01-09,119421.85,119421.85,late,6
2331,125,2025-01-10,2025-01-10,119421.85,119421.85,paid,0
2332,125,2025-01-17,2025-01-17,119421.85,119421.85,paid,0
2333,125,2025-01-24,2025-01-24,119421.85,119421.85,paid,0
2334,125,2025-01-31,2025-01-31,119421.85,119421.85,paid,0
2335,125,2025-02-07,2025-02-14,119421.85,119421.85,late,7
2336,125,2025-02-14,2025-02-14,119421.85,119421.85,paid,0
2337,125,2025-02-21,2025-02-21,119421.85,119421.85,paid,0
2338,125,2025-02-28,,119421.85,82151.68,partial,5
2339,125,2025-03-07,2025-03-17,119421.85,119421.85,late,10
2340,125,2025-03-14,2025-03-14,119421.85,119421.85,paid,0
2341,125,2025-03-21,2025-03-21,119421.85,119421.85,paid,0
2342,125,2025-03-28,2025-04-02,119421.85,119421.85,late,5
2343,125,2025-04-04,2025-04-04,119421.85,119421.85,paid,0
2344,125,2025-04-11,2025-04-21,119421.85,119421.85,late,10
2345,125,2025-04-18,2025-04-18,119421.85,119421.85,paid,0
2346,125,2025-04-25,2025-04-25,119421.85,119421.85,paid,0
2347,126,2024-12-25,2024-12-25,436684.45,436684.45,paid,0
2348,126,2025-01-01,2025-01-01,436684.45,436684.45,paid,0
2349,126,2025-01-08,2025-01-08,436684.45,436684.45,paid,0
2350,126,2025-01-15,2025-01-15,436684.45,436684.45,paid,0
2351,126,2025-01-22,2025-01-22,436684.45,436684.45,paid,0
2352,126,2025-01-29,2025-01-29,436684.45,436684.45,paid,0
2353,126,2025-02-05,2025-02-05,436684.45,436684.45,paid,0
2354,126,2025-02-12,2025-02-20,436684.45,436684.45,late,8
2355,126,2025-02-19,2025-02-19,436684.45,436684.45,paid,0
2356,126,2025-02-26,2025-02-26,436684.45,436684.45,paid,0
2357,126,2025-03-05,2025-03-05,436684.45,436684.45,paid,0
2358,126,2025-03-12,2025-03-12,436684.45,436684.45,paid,0
2359,126,2025-03-19,2025-03-19,436684.45,436684.45,paid,0
2360,126,2025-03-26,2025-03-26,436684.45,436684.45,paid,0
2361,126,2025-04-02,2025-04-11,436684.45,436684.45,late,9
2362,126,2025-04-09,2025-04-09,436684.45,436684.45,paid,0
2363,126,2025-04-16,2025-04-16,436684.45,436684.45,paid,0
2364,126,2025-04-23,2025-04-23,436684.45,436684.45,paid,0
2365,126,2025-04-30,2025-04-30,436684.45,436684.45,paid,0
2366,126,2025-05-07,2025-05-07,436684.45,436684.45,paid,0
2367,127,2025-04-11,2025-04-11,244728.75,244728.75,paid,0
2368,127,2025-04-18,2025-04-18,244728.75,244728.75,paid,0
2369,127,2025-04-25,2025-04-25,244728.75,244728.75,paid,0
2370,127,2025-05-02,2025-05-05,244728.75,244728.75,late,3
2371,127,2025-05-09,2025-05-09,244728.75,244728.75,paid,0
2372,127,2025-05-16,2025-05-16,244728.75,244728.75,paid,0
2373,127,2025-05-23,2025-06-01,244728.75,244728.75,late,9
2374,127,2025-05-30,2025-05-30,244728.75,244728.75,paid,0
2375,127,2025-06-06,2025-06-06,244728.75,244728.75,paid,0
2376,127,2025-06-13,2025-06-13,244728.75,244728.75,paid,0
2377,127,2025-06-20,,244728.75,186421.05,partial,10
2378,127,2025-06-27,2025-06-27,244728.75,244728.75,paid,0
2379,127,2025-07-04,2025-07-13,244728.75,244728.75,late,9
2380,127,2025-07-11,2025-07-11,244728.75,244728.75,paid,0
2381,127,2025-07-18,2025-07-18,244728.75,244728.75,paid,0
2382,127,2025-07-25,2025-07-25,244728.75,244728.75,paid,0
2383,127,2025-08-01,2025-08-01,244728.75,244728.75,paid,0
2384,127,2025-08-08,2025-08-08,244728.75,244728.75,paid,0
2385,127,2025-08-15,2025-08-15,244728.75,244728.75,paid,0
2386,127,2025-08-22,2025-08-22,244728.75,244728.75,paid,0
2387,128,2024-10-06,,203845.46,161163.53,partial,8
2388,128,2024-10-13,2024-10-13,203845.46,203845.46,paid,0
2389,128,2024-10-20,2024-10-20,203845.46,203845.46,paid,0
2390,128,2024-10-27,2024-10-27,203845.46,203845.46,paid,0
2391,128,2024-11-03,2024-11-09,203845.46,203845.46,late,6
2392,128,2024-11-10,2024-11-10,203845.46,203845.46,paid,0
2393,128,2024-11-17,2024-11-17,203845.46,203845.46,paid,0
2394,128,2024-11-24,2024-11-24,203845.46,203845.46,paid,0
2395,128,2024-12-01,2024-12-01,203845.46,203845.46,paid,0
2396,128,2024-12-08,2024-12-08,203845.46,203845.46,paid,0
2397,128,2024-12-15,2024-12-15,203845.46,203845.46,paid,0
2398,128,2024-12-22,2024-12-22,203845.46,203845.46,paid,0
2399,128,2024-12-29,2024-12-29,203845.46,203845.46,paid,0
2400,128,2025-01-05,2025-01-05,203845.46,203845.46,paid,0
2401,128,2025-01-12,2025-01-12,203845.46,203845.46,paid,0
2402,128,2025-01-19,2025-01-28,203845.46,203845.46,late,9
2403,128,2025-01-26,,203845.46,107158.35,partial,7
2404,128,2025-02-02,2025-02-02,203845.46,203845.46,paid,0
2405,128,2025-02-09,2025-02-09,203845.46,203845.46,paid,0
2406,128,2025-02-16,2025-02-16,203845.46,203845.46,paid,0
2407,128,2025-02-23,2025-03-02,203845.46,203845.46,late,7
2408,128,2025-03-02,2025-03-02,203845.46,203845.46,paid,0
2409,128,2025-03-09,2025-03-19,203845.46,203845.46,late,10
2410,128,2025-03-16,2025-03-16,203845.46,203845.46,paid,0
2411,129,2025-10-10,2025-10-10,430802.6,430802.6,paid,0
2412,129,2025-10-17,2025-10-21,430802.6,430802.6,late,4
2413,129,2025-10-24,2025-10-24,430802.6,430802.6,paid,0
2414,129,2025-10-31,2025-10-31,430802.6,430802.6,paid,0
2415,129,2025-11-07,2025-11-07,430802.6,430802.6,paid,0
2416,129,2025-11-14,2025-11-14,430802.6,430802.6,paid,0
2417,130,2025-01-04,,347300.21,0,missed,22
2418,130,2025-01-11,2025-01-11,347300.21,347300.21,paid,0
2419,130,2025-01-18,2025-02-10,347300.21,281482.1,late,23
2420,130,2025-01-25,2025-02-14,347300.21,314302.45,late,20
2421,130,2025-02-01,2025-02-01,347300.21,347300.21,paid,0
2422,130,2025-02-08,2025-02-16,347300.21,339736.57,late,8
2423,130,2025-02-15,2025-02-15,347300.21,347300.21,paid,0
2424,130,2025-02-22,2025-03-08,347300.21,298141.14,late,14
2425,130,2025-03-01,2025-03-01,347300.21,347300.21,paid,0
2426,130,2025-03-08,2025-03-18,347300.21,291731.58,late,10
2427,130,2025-03-15,2025-04-05,347300.21,255348.21,late,21
2428,130,2025-03-22,,347300.21,0,missed,10
2429,130,2025-03-29,2025-03-29,347300.21,347300.21,paid,0
2430,130,2025-04-05,2025-04-05,347300.21,347300.21,paid,0
2431,130,2025-04-12,2025-05-11,347300.21,331364.08,late,29
2432,130,2025-04-19,2025-04-29,347300.21,245728.16,late,10
2433,130,2025-04-26,2025-05-10,347300.21,260599.09,late,14
2434,130,2025-05-03,2025-05-17,347300.21,309824.43,late,14
2435,130,2025-05-10,2025-05-10,347300.21,347300.21,paid,0
2436,130,2025-05-17,,347300.21,0,missed,17
2437,130,2025-05-24,2025-05-24,347300.21,347300.21,paid,0
2438,130,2025-05-31,,347300.21,0,missed,9
2439,130,2025-06-07,2025-07-06,347300.21,260143.68,late,29
2440,130,2025-06-14,2025-06-14,347300.21,347300.21,paid,0
2441,131,2025-06-10,2025-06-10,337529.5,337529.5,paid,0
2442,131,2025-06-17,,337529.5,0,missed,15
2443,131,2025-06-24,2025-06-24,337529.5,337529.5,paid,0
2444,131,2025-07-01,2025-07-01,337529.5,337529.5,paid,0
2445,131,2025-07-08,2025-07-08,337529.5,337529.5,paid,0
2446,131,2025-07-15,2025-08-14,337529.5,285057.39,late,30
2447,131,2025-07-22,,337529.5,0,missed,9
2448,131,2025-07-29,2025-08-23,337529.5,294715.02,late,25
2449,131,2025-08-05,,337529.5,0,missed,27
2450,131,2025-08-12,2025-09-02,337529.5,318197.89,late,21
2451,131,2025-08-19,,337529.5,0,missed,27
2452,131,2025-08-26,2025-08-26,337529.5,337529.5,paid,0
2453,131,2025-09-02,2025-09-26,337529.5,291749.94,late,24
2454,131,2025-09-09,,337529.5,0,missed,18
2455,131,2025-09-16,,337529.5,0,missed,22
2456,131,2025-09-23,2025-10-11,337529.5,263976.43,late,18
2457,131,2025-09-30,2025-09-30,337529.5,337529.5,paid,0
2458,131,2025-10-07,2025-11-03,337529.5,288078.86,late,27
2459,131,2025-10-14,2025-11-11,337529.5,324227.44,late,28
2460,131,2025-10-21,2025-10-21,337529.5,337529.5,paid,0
2461,131,2025-10-28,2025-10-28,337529.5,337529.5,paid,0
2462,131,2025-11-04,2025-11-04,337529.5,337529.5,paid,0
2463,131,2025-11-11,2025-11-11,337529.5,337529.5,paid,0
2464,131,2025-11-18,2025-11-18,337529.5,337529.5,paid,0
2465,132,2025-03-26,2025-03-26,142831.12,142831.12,paid,0
2466,132,2025-04-02,,142831.12,0,missed,21
2467,132,2025-04-09,,142831.12,0,missed,15
2468,132,2025-04-16,,142831.12,0,missed,25
2469,132,2025-04-23,,142831.12,0,missed,7
2470,132,2025-04-30,2025-05-13,142831.12,123274.5,late,13
2471,132,2025-05-07,,142831.12,0,missed,20
2472,132,2025-05-14,2025-05-14,142831.12,142831.12,paid,0
2473,132,2025-05-21,2025-06-15,142831.12,135896.2,late,25
2474,132,2025-05-28,,142831.12,0,missed,29
2475,132,2025-06-04,,142831.12,0,missed,16
2476,132,2025-06-11,2025-06-11,142831.12,142831.12,paid,0
2477,132,2025-06-18,2025-07-12,142831.12,114540.19,late,24
2478,132,2025-06-25,2025-06-25,142831.12,142831.12,paid,0
2479,132,2025-07-02,2025-07-02,142831.12,142831.12,paid,0
2480,132,2025-07-09,2025-07-09,142831.12,142831.12,paid,0
2481,133,2024-09-05,,156215.92,0,missed,16
2482,133,2024-09-12,,156215.92,0,missed,24
2483,133,2024-09-19,2024-09-27,156215.92,132546.38,late,8
2484,133,2024-09-26,,156215.92,0,missed,30
2485,133,2024-10-03,,156215.92,0,missed,16
2486,133,2024-10-10,2024-10-10,156215.92,156215.92,paid,0
2487,133,2024-10-17,2024-10-17,156215.92,156215.92,paid,0
2488,133,2024-10-24,2024-10-24,156215.92,156215.92,paid,0
2489,133,2024-10-31,2024-10-31,156215.92,156215.92,paid,0
2490,133,2024-11-07,2024-11-19,156215.92,152107.87,late,12
2491,133,2024-11-14,2024-12-10,156215.92,126494.18,late,26
2492,133,2024-11-21,2024-12-15,156215.92,113611.97,late,24
2493,133,2024-11-28,2024-12-12,156215.92,117266.03,late,14
2494,133,2024-12-05,2024-12-30,156215.92,116137.75,late,25
2495,133,2024-12-12,2024-12-12,156215.92,156215.92,paid,0
2496,133,2024-12-19,2024-12-19,156215.92,156215.92,paid,0
2497,133,2024-12-26,2025-01-04,156215.92,154944.24,late,9
2498,133,2025-01-02,2025-01-25,156215.92,129175.46,late,23
2499,133,2025-01-09,2025-02-05,156215.92,118781.78,late,27
2500,133,2025-01-16,2025-01-16,156215.92,156215.92,paid,0
2501,133,2025-01-23,2025-01-23,156215.92,156215.92,paid,0
2502,133,2025-01-30,2025-01-30,156215.92,156215.92,paid,0
2503,133,2025-02-06,2025-02-06,156215.92,156215.92,paid,0
2504,133,2025-02-13,2025-02-13,156215.92,156215.92,paid,0
2505,134,2024-01-22,2024-01-22,335275.29,335275.29,paid,0
2506,134,2024-01-29,,335275.29,0,missed,14
2507,134,2024-02-05,,335275.29,0,missed,27
2508,134,2024-02-12,2024-03-10,335275.29,294757.35,late,27
2509,134,2024-02-19,,335275.29,0,missed,20
2510,134,2024-02-26,2024-02-26,335275.29,335275.29,paid,0
2511,134,2024-03-04,2024-03-20,335275.29,255248.23,late,16
2512,134,2024-03-11,2024-03-20,335275.29,259551.37,late,9
2513,134,2024-03-18,2024-03-18,335275.29,335275.29,paid,0
2514,134,2024-03-25,2024-03-25,335275.29,335275.29,paid,0
2515,134,2024-04-01,,335275.29,0,missed,24
2516,134,2024-04-08,2024-04-08,335275.29,335275.29,paid,0
